code_position,code_fonds,code_titre,description_titre,classe_titre,quantite_actif,cours,valo_titre_cv,actif_net,poids
0291243,029,1243,BANK OF AFRICA,ACT,140124,209.000000,29285916.000000,645625008.130000,0.0453605663
0291244,029,1244,ATW,ACT,99050,731.000000,72405550.000000,645625008.130000,0.1121479947
0291246,029,1246,ARADEI CAPITAL,ACT,10632,440.000000,4678080.000000,645625008.130000,0.0072458160
0291250,029,1250,SOTHEMA,ACT,1537,1730.000000,2659010.000000,645625008.130000,0.0041185053
0291252,029,1252,TGCC,ACT,38542,834.300000,32155590.600000,645625008.130000,0.0498053672
0291258,029,1258,AKDITAL,ACT,21960,1119.000000,24573240.000000,645625008.130000,0.0380611651
0291261,029,1261,HPS (VN 10),ACT,18335,520.000000,9534200.000000,645625008.130000,0.0147673957
0291262,029,1262,CFG BANK,ACT,19646,230.000000,4518580.000000,645625008.130000,0.0069987685
0291271,029,1271,CMGP GROUP,ACT,18388,376.000000,6913888.000000,645625008.130000,0.0107088293
0291275,029,1275,VICENNE,ACT,2062,420.000000,866040.000000,645625008.130000,0.0013413979
0291276,029,1276,CASH PLUS,ACT,2988,290.000000,866520.000000,645625008.130000,0.0013421413
0291278,029,1278,SGTM,ACT,17993,835.000000,15024155.000000,645625008.130000,0.0232707141
02980129,029,80129,Droit d ' Attribution BOA 1/48  2025,ACT,33,4.350000,143.550000,645625008.130000,0.0000002223
031050,031,050,FCP ATTIJARI GOLD,OPC,1260,2880.200000,3629052.000000,357307340.500000,0.0101566679
0311050,031,1050,CIMENTS DU MAROC,ACT,3926,1737.000000,6819462.000000,357307340.500000,0.0190857036
0311080,031,1080,SAMIR,ACT,3704,0.000000,0.000000,357307340.500000,0.0000000000
0311081,031,1081,BMCI,ACT,3954,629.000000,2487066.000000,357307340.500000,0.0069605791
0311092,031,1092,WAFA ASSURANCE,ACT,2539,4900.000000,12441100.000000,357307340.500000,0.0348190440
0311095,031,1095,AFRIQUIA GAZ,ACT,513,4099.000000,2102787.000000,357307340.500000,0.0058850932
0311180,031,1180,LABEL VIE,ACT,1,4280.000000,4280.000000,357307340.500000,0.0000119785
0311188,031,1188,BCP,ACT,4507,270.000000,1216890.000000,357307340.500000,0.0034057235
0311220,031,1220,TAQA MOROCCO,ACT,1937,1945.000000,3767465.000000,357307340.500000,0.0105440459
0311223,031,1223,RESIDENCES DAR SAADA,ACT,80143,155.000000,12422165.000000,357307340.500000,0.0347660504
0311224,031,1224,COSUMAR,ACT,63500,202.950000,12887325.000000,357307340.500000,0.0360678988
0311226,031,1226,TOTALENERGIES MARKETING MAROC,ACT,6729,1598.000000,10752942.000000,357307340.500000,0.0300943775
0311231,031,1231,SODEP-MARSA MAROC,ACT,34515,901.000000,31098015.000000,357307340.500000,0.0870343580
0311232,031,1232,LAFARGE-HOLCIM MAROC,ACT,11581,1799.000000,20834219.000000,357307340.500000,0.0583089588
0311244,031,1244,ATW,ACT,95505,731.000000,69814155.000000,357307340.500000,0.1953896466
0311250,031,1250,SOTHEMA,ACT,19392,1730.000000,33548160.000000,357307340.500000,0.0938916059
0311252,031,1252,TGCC,ACT,30183,834.300000,25181676.900000,357307340.500000,0.0704762372
0311258,031,1258,AKDITAL,ACT,11590,1119.000000,12969210.000000,357307340.500000,0.0362970713
0311261,031,1261,HPS (VN 10),ACT,3900,520.000000,2028000.000000,357307340.500000,0.0056757860
0311262,031,1262,CFG BANK,ACT,72886,230.000000,16763780.000000,357307340.500000,0.0469169762
0311275,031,1275,VICENNE,ACT,1428,420.000000,599760.000000,357307340.500000,0.0016785549
0311276,031,1276,CASH PLUS,ACT,1675,290.000000,485750.000000,357307340.500000,0.0013594739
0311278,031,1278,SGTM,ACT,13962,835.000000,11658270.000000,357307340.500000,0.0326281290
031201657,031,201657,BDT DU 14/06/2021 5 ANS à 2.00%,OBL,77,100334.050000,7725721.850000,357307340.500000,0.0216220631
0313984,031,3984,FCP STERLING EQUITY,OPC,31362,932.100000,29232520.200000,357307340.500000,0.0818133771
031US02079K1079,031,US02079K1079,GOOG ALPHABET C,ACT,2211,331.330000,732570.630000,357307340.500000,0.0020502535
031US0231351067,031,US0231351067,AMAZON,ACT,1898,222.690000,422665.620000,357307340.500000,0.0011829189
031US0378331005,031,US0378331005,APPLE INC,ACT,1942,275.910000,535817.220000,357307340.500000,0.0014995976
031US30303M1027,031,US30303M1027,META PLATFORMS CLA,ACT,702,670.210000,470487.420000,357307340.500000,0.0013167583
031US5949181045,031,US5949181045,MICROSOFT,ACT,823,393.670000,323990.410000,357307340.500000,0.0009067555
031US67066G1040,031,US67066G1040,NVIDIA ORD,ACT,2373,171.880000,407871.240000,357307340.500000,0.0011415137
031XS2080771806,031,XS2080771806,EUROBOND DU 27/11/2019 11 ans (2031),OBL,280,1003.040000,280851.200000,357307340.500000,0.0007860214
0331001,033,1001,SONASID,ACT,26,1985.000000,51610.000000,21472806.980000,0.0024035050
0331006,033,1006,SMI,ACT,21,5300.000000,111300.000000,21472806.980000,0.0051833000
0331035,033,1035,CREDIT EQDOM,ACT,43,1380.000000,59340.000000,21472806.980000,0.0027634952
0331036,033,1036,SOCIETE DE BOISSONS DU MAROC,ACT,30,2209.000000,66270.000000,21472806.980000,0.0030862290
0331038,033,1038,CDM,ACT,172,1040.000000,178880.000000,21472806.980000,0.0083305364
0331050,033,1050,CIMENTS DU MAROC,ACT,315,1737.000000,547155.000000,21472806.980000,0.0254812983
0331080,033,1080,SAMIR,ACT,184,0.000000,0.000000,21472806.980000,0.0000000000
0331081,033,1081,BMCI,ACT,131,629.000000,82399.000000,21472806.980000,0.0038373651
0331092,033,1092,WAFA ASSURANCE,ACT,114,4900.000000,558600.000000,21472806.980000,0.0260142980
0331095,033,1095,AFRIQUIA GAZ,ACT,35,4099.000000,143465.000000,21472806.980000,0.0066812411
0331096,033,1096,AUTO-HALL,ACT,676,90.210000,60981.960000,21472806.980000,0.0028399622
0331105,033,1105,MANAGEM,ACT,195,7550.000000,1472250.000000,21472806.980000,0.0685634627
0331145,033,1145,CIH,ACT,977,400.000000,390800.000000,21472806.980000,0.0181997631
0331146,033,1146,RISMA,ACT,290,370.000000,107300.000000,21472806.980000,0.0049970179
0331148,033,1148,ITISSALAT AL MAGHRIB,ACT,10023,106.850000,1070957.550000,21472806.980000,0.0498750606
0331151,033,1151,ADDOHA,ACT,4940,29.900000,147706.000000,21472806.980000,0.0068787467
0331167,033,1167,M2M,ACT,1,467.950000,467.950000,21472806.980000,0.0000217927
0331172,033,1172,SNEP,ACT,74,458.000000,33892.000000,21472806.980000,0.0015783684
0331179,033,1179,CMT,ACT,1,2100.000000,2100.000000,21472806.980000,0.0000977981
0331180,033,1180,LABEL VIE,ACT,110,4280.000000,470800.000000,21472806.980000,0.0219254055
0331181,033,1181,ALLIANCES,ACT,400,498.000000,199200.000000,21472806.980000,0.0092768496
0331185,033,1185,DELTA HOLDING,ACT,848,68.000000,57664.000000,21472806.980000,0.0026854430
0331188,033,1188,BCP,ACT,1878,270.000000,507060.000000,21472806.980000,0.0236140529
0331203,033,1203,LESIEUR,ACT,1359,344.950000,468787.050000,21472806.980000,0.0218316613
0331208,033,1208,JET CONTRACTORS,ACT,57,2600.000000,148200.000000,21472806.980000,0.0069017525
0331210,033,1210,S2M,ACT,48,556.000000,26688.000000,21472806.980000,0.0012428743
0331220,033,1220,TAQA MOROCCO,ACT,10,1945.000000,19450.000000,21472806.980000,0.0009057968
0331224,033,1224,COSUMAR,ACT,1884,202.950000,382357.800000,21472806.980000,0.0178066054
0331226,033,1226,TOTALENERGIES MARKETING MAROC,ACT,190,1598.000000,303620.000000,21472806.980000,0.0141397443
0331231,033,1231,SODEP-MARSA MAROC,ACT,1535,901.000000,1383035.000000,21472806.980000,0.0644086729
0331232,033,1232,LAFARGE-HOLCIM MAROC,ACT,211,1799.000000,379589.000000,21472806.980000,0.0176776609
0331239,033,1239,MUTANDIS,ACT,685,244.850000,167722.250000,21472806.980000,0.0078109141
0331243,033,1243,BANK OF AFRICA,ACT,2229,209.000000,465861.000000,21472806.980000,0.0216953936
0331244,033,1244,ATW,ACT,2791,731.000000,2040221.000000,21472806.980000,0.0950141731
0331246,033,1246,ARADEI CAPITAL,ACT,90,440.000000,39600.000000,21472806.980000,0.0018441930
0331250,033,1250,SOTHEMA,ACT,29,1730.000000,50170.000000,21472806.980000,0.0023364435
0331252,033,1252,TGCC,ACT,595,834.300000,496408.500000,21472806.980000,0.0231180069
0331253,033,1253,DISTY TECHNOLOGIES,ACT,2,324.000000,648.000000,21472806.980000,0.0000301777
0331258,033,1258,AKDITAL,ACT,333,1119.000000,372627.000000,21472806.980000,0.0173534369
0331261,033,1261,HPS (VN 10),ACT,193,520.000000,100360.000000,21472806.980000,0.0046738184
0331271,033,1271,CMGP GROUP,ACT,312,376.000000,117312.000000,21472806.980000,0.0054632820
0331275,033,1275,VICENNE,ACT,24,420.000000,10080.000000,21472806.980000,0.0004694309
0331278,033,1278,SGTM,ACT,298,835.000000,248830.000000,21472806.980000,0.0115881450
033201552,033,201552,BDT DU 17/06/2020 10 ANS 2.7%,OBL,13,101098.560000,1314281.280000,21472806.980000,0.0612067757
033201808,033,201808,BDT DU 20/03/2023 à 4.90% 15 ans,OBL,32,119318.130000,3818180.160000,21472806.980000,0.1778146734
033201840,033,201840,BDT du 15/10/2024 à 3.50%  5 ANS ATYP 15/01/2024,OBL,30,103575.970000,3107279.100000,21472806.980000,0.1447076343
033201862,033,201862,BDT du 15/04/2025  5 ans à 3.30%  ATYP 15/07/2024,OBL,3,106923.500000,320770.500000,21472806.980000,0.0149384522
0335106,033,5106,OBLIGATION A1 MIFTTAH 09/12/2019 12 ANS AMORT,OBL,18,32551.560000,585928.080000,21472806.980000,0.0272869812
03380129,033,80129,Droit d ' Attribution BOA 1/48  2025,ACT,24,4.350000,104.400000,21472806.980000,0.0000048620
0339411,033,9411,OBL ONCF du 31/10/19 à 4.02% 30 ANS AMRT LIN 15ans,OBL,2,104064.870000,208129.740000,21472806.980000,0.0096927123
0451001,045,1001,SONASID,ACT,1672,1985.000000,3318920.000000,1674298641.890000,0.0019822748
0451006,045,1006,SMI,ACT,839,5300.000000,4446700.000000,1674298641.890000,0.0026558583
0451035,045,1035,CREDIT EQDOM,ACT,1714,1380.000000,2365320.000000,1674298641.890000,0.0014127229
0451038,045,1038,CDM,ACT,9040,1040.000000,9401600.000000,1674298641.890000,0.0056152467
0451050,045,1050,CIMENTS DU MAROC,ACT,12148,1737.000000,21101076.000000,1674298641.890000,0.0126029344
0451080,045,1080,SAMIR,ACT,6497,0.000000,0.000000,1674298641.890000,0.0000000000
0451081,045,1081,BMCI,ACT,5786,629.000000,3639394.000000,1674298641.890000,0.0021736827
0451092,045,1092,WAFA ASSURANCE,ACT,4583,4900.000000,22456700.000000,1674298641.890000,0.0134126012
0451095,045,1095,AFRIQUIA GAZ,ACT,1625,4099.000000,6660875.000000,1674298641.890000,0.0039783076
0451105,045,1105,MANAGEM,ACT,4401,7550.000000,33227550.000000,1674298641.890000,0.0198456531
0451145,045,1145,CIH,ACT,50933,400.000000,20373200.000000,1674298641.890000,0.0121681996
0451146,045,1146,RISMA,ACT,5867,370.000000,2170790.000000,1674298641.890000,0.0012965369
0451148,045,1148,ITISSALAT AL MAGHRIB,ACT,391638,106.850000,41846520.300000,1674298641.890000,0.0249934625
0451151,045,1151,ADDOHA,ACT,163587,29.900000,4891251.300000,1674298641.890000,0.0029213733
0451171,045,1171,ATLANTASANAD,ACT,11852,135.000000,1600020.000000,1674298641.890000,0.0009556360
0451172,045,1172,SNEP,ACT,3504,458.000000,1604832.000000,1674298641.890000,0.0009585100
0451179,045,1179,CMT,ACT,199,2100.000000,417900.000000,1674298641.890000,0.0002495970
0451180,045,1180,LABEL VIE,ACT,5006,4280.000000,21425680.000000,1674298641.890000,0.0127968090
0451181,045,1181,ALLIANCES,ACT,12865,498.000000,6406770.000000,1674298641.890000,0.0038265396
0451185,045,1185,DELTA HOLDING,ACT,33546,68.000000,2281128.000000,1674298641.890000,0.0013624379
0451188,045,1188,BCP,ACT,70263,270.000000,18971010.000000,1674298641.890000,0.0113307205
0451208,045,1208,JET CONTRACTORS,ACT,968,2600.000000,2516800.000000,1674298641.890000,0.0015031966
0451220,045,1220,TAQA MOROCCO,ACT,373,1945.000000,725485.000000,1674298641.890000,0.0004333068
0451224,045,1224,COSUMAR,ACT,89683,202.950000,18201164.850000,1674298641.890000,0.0108709190
0451226,045,1226,TOTALENERGIES MARKETING MAROC,ACT,7608,1598.000000,12157584.000000,1674298641.890000,0.0072612996
0451231,045,1231,SODEP-MARSA MAROC,ACT,57385,901.000000,51703885.000000,1674298641.890000,0.0308809215
0451232,045,1232,LAFARGE-HOLCIM MAROC,ACT,8439,1799.000000,15181761.000000,1674298641.890000,0.0090675347
0451239,045,1239,MUTANDIS,ACT,13898,244.850000,3402925.300000,1674298641.890000,0.0020324482
0451243,045,1243,BANK OF AFRICA,ACT,90021,209.000000,18814389.000000,1674298641.890000,0.0112371763
0451244,045,1244,ATW,ACT,115467,731.000000,84406377.000000,1674298641.890000,0.0504129759
0451246,045,1246,ARADEI CAPITAL,ACT,13387,440.000000,5890280.000000,1674298641.890000,0.0035180582
0451250,045,1250,SOTHEMA,ACT,5278,1730.000000,9130940.000000,1674298641.890000,0.0054535910
0451252,045,1252,TGCC,ACT,24040,834.300000,20056572.000000,1674298641.890000,0.0119790887
0451258,045,1258,AKDITAL,ACT,12714,1119.000000,14226966.000000,1674298641.890000,0.0084972690
0451261,045,1261,HPS (VN 10),ACT,11215,520.000000,5831800.000000,1674298641.890000,0.0034831301
0451262,045,1262,CFG BANK,ACT,9250,230.000000,2127500.000000,1674298641.890000,0.0012706813
0451271,045,1271,CMGP GROUP,ACT,12548,376.000000,4718048.000000,1674298641.890000,0.0028179250
0451275,045,1275,VICENNE,ACT,2062,420.000000,866040.000000,1674298641.890000,0.0005172554
0451276,045,1276,CASH PLUS,ACT,3454,290.000000,1001660.000000,1674298641.890000,0.0005982565
0451278,045,1278,SGTM,ACT,11693,835.000000,9763655.000000,1674298641.890000,0.0058314895
045200802,045,200802,BDT 30 ans du 04/12/2006 4.5%,OBL,170,112748.260000,19167204.200000,1674298641.890000,0.0114479005
045201328,045,201328,BDT DU 31/03/2014 à 5.85% 20 ans,OBL,60,124940.480000,7496428.800000,1674298641.890000,0.0044773546
045201344,045,201344,BDT du 19/02/15 à 5.65% ATYP 04/08/14 20 ANS,OBL,400,125359.650000,50143860.000000,1674298641.890000,0.0299491732
045201386,045,201386,BDT DU 04/02/2016 20 ANS à 4.40%,OBL,231,110718.550000,25575985.050000,1674298641.890000,0.0152756410
045201524,045,201524,BDT du 02/04/18 ATYP 16/08/18 à 3.95% 20 ANS,OBL,150,108898.560000,16334784.000000,1674298641.890000,0.0097561950
045201552,045,201552,BDT DU 17/06/2020 10 ANS 2.7%,OBL,184,101098.560000,18602135.040000,1674298641.890000,0.0111104044
045201631,045,201631,BDT du 14/07/2021 ATYP 18/01/2021 à 3.45% 15 ans,OBL,1003,97969.400000,98263308.200000,1674298641.890000,0.0586892360
045201792,045,201792,BDT du 16/01/2023 atp  a 4.20%  10 ans,OBL,1000,110402.310000,110402310.000000,1674298641.890000,0.0659394371
045201793,045,201793,BDT du 17/08/2023 à 4.75%  20 ans ATYP 16/01/2023,OBL,451,118578.110000,53478727.610000,1674298641.890000,0.0319409729
045201808,045,201808,BDT DU 20/03/2023 à 4.90% 15 ans,OBL,2160,119318.130000,257727160.800000,1674298641.890000,0.1539314160
045201809,045,201809,BDT DU 20/03/2023 à 5.5 30 ans,OBL,1337,131399.420000,175681024.540000,1674298641.890000,0.1049281294
045201837,045,201837,BDT du 18/09/2024 à 4%  10 ANS ATYP 02/01/2024,OBL,170,108473.110000,18440428.700000,1674298641.890000,0.0110138229
045201854,045,201854,BDT du 15/02/2025  30ans à 4.90%  ATYP 04/06/2024,OBL,271,123692.920000,33520781.320000,1674298641.890000,0.0200207899
045201862,045,201862,BDT du 15/04/2025  5 ans à 3.30%  ATYP 15/07/2024,OBL,100,106923.500000,10692350.000000,1674298641.890000,0.0063861666
045201896,045,201896,BDT du 14/05/2025 à 2.90%   10 ANS ATYP 05/05/2025,OBL,200,100587.910000,20117582.000000,1674298641.890000,0.0120155279
045201898,045,201898,BDT du 21/08/2025 à 3.40%  20 ANS ATYP 02/06/2025,OBL,100,99820.550000,9982055.000000,1674298641.890000,0.0059619322
045201905,045,201905,BDT du 16/07/2025 à 3.05%  15 ans ATYP 16/06/2025,OBL,150,98573.020000,14785953.000000,1674298641.890000,0.0088311324
0455107,045,5107,OBL MIFTAH A2 du 09/12/2019 DU 3.51% AMORT,OBL,60,100155.000000,6009300.000000,1674298641.890000,0.0035891446
04580129,045,80129,Droit d ' Attribution BOA 1/48  2025,ACT,8,4.350000,34.800000,1674298641.890000,0.0000000208
0459253,045,9253,OBL ADM du 10/06/2015 à 4.80% 20 ans,OBL,600,113406.130000,68043678.000000,1674298641.890000,0.0406401082
0459394,045,9394,OBL ADM du 29/04/19 30ans à 4.33% AMORT avec DIF 15ans,OBL,403,109775.120000,44239373.360000,1674298641.890000,0.0264226299
0459395,045,9395,OBL ANP du 04/06/2019 à 3.91% 15 ans TRANCH B,OBL,95,61843.000000,5875085.000000,1674298641.890000,0.0035089827
0459411,045,9411,OBL ONCF du 31/10/19 à 4.02% 30 ANS AMRT LIN 15ans,OBL,263,104064.870000,27369060.810000,1674298641.890000,0.0163465825
0459523,045,9523,OBL MANAGEM du 21/12/2021 à 3.22% 7 ANS,OBL,359,98933.120000,35516990.080000,1674298641.890000,0.0212130555
0459534,045,9534,"OBL TMSA Participations du 15/03/2022 à 3,70%  15 ans",OBL,1000,99046.000000,99046000.000000,1674298641.890000,0.0591567105
0459647,045,9647,OBL OCP ORD SUB Fixe  DU 16/12/2024  30 ANS,OBL,286,107089.530000,30627605.580000,1674298641.890000,0.0182927972
0459714,045,9714,"OBL ORD MARJANE  du  07/07/2025  Fixe 7 ans AMORT 3,10%",OBL,500,100549.970000,50274985.000000,1674298641.890000,0.0300274896
0461001,046,1001,SONASID,ACT,11148,1985.000000,22128780.000000,1525967740.050000,0.0145014730
0461035,046,1035,CREDIT EQDOM,ACT,8737,1380.000000,12057060.000000,1525967740.050000,0.0079012548
0461036,046,1036,SOCIETE DE BOISSONS DU MAROC,ACT,3335,2209.000000,7367015.000000,1525967740.050000,0.0048277659
0461038,046,1038,CDM,ACT,23828,1040.000000,24781120.000000,1525967740.050000,0.0162396094
0461050,046,1050,CIMENTS DU MAROC,ACT,41235,1737.000000,71625195.000000,1525967740.050000,0.0469375552
0461080,046,1080,SAMIR,ACT,18869,0.000000,0.000000,1525967740.050000,0.0000000000
0461081,046,1081,BMCI,ACT,16813,629.000000,10575377.000000,1525967740.050000,0.0069302756
0461092,046,1092,WAFA ASSURANCE,ACT,12775,4900.000000,62597500.000000,1525967740.050000,0.0410215094
0461095,046,1095,AFRIQUIA GAZ,ACT,5169,4099.000000,21187731.000000,1525967740.050000,0.0138847830
0461105,046,1105,MANAGEM,ACT,14294,7550.000000,107919700.000000,1525967740.050000,0.0707221373
0461145,046,1145,CIH,ACT,118569,400.000000,47427600.000000,1525967740.050000,0.0310803425
0461146,046,1146,RISMA,ACT,11767,370.000000,4353790.000000,1525967740.050000,0.0028531337
0461148,046,1148,ITISSALAT AL MAGHRIB,ACT,1036145,106.850000,110712093.250000,1525967740.050000,0.0725520536
0461151,046,1151,ADDOHA,ACT,834804,29.900000,24960639.600000,1525967740.050000,0.0163572525
0461171,046,1171,ATLANTASANAD,ACT,29636,135.000000,4000860.000000,1525967740.050000,0.0026218510
0461172,046,1172,SNEP,ACT,6986,458.000000,3199588.000000,1525967740.050000,0.0020967599
0461180,046,1180,LABEL VIE,ACT,13829,4280.000000,59188120.000000,1525967740.050000,0.0387872682
0461181,046,1181,ALLIANCES,ACT,47987,498.000000,23897526.000000,1525967740.050000,0.0156605709
0461185,046,1185,DELTA HOLDING,ACT,66081,68.000000,4493508.000000,1525967740.050000,0.0029446940
0461188,046,1188,BCP,ACT,220557,270.000000,59550390.000000,1525967740.050000,0.0390246716
0461203,046,1203,LESIEUR,ACT,144289,344.950000,49772490.550000,1525967740.050000,0.0326170005
0461208,046,1208,JET CONTRACTORS,ACT,7432,2600.000000,19323200.000000,1525967740.050000,0.0126629151
0461220,046,1220,TAQA MOROCCO,ACT,3260,1945.000000,6340700.000000,1525967740.050000,0.0041551992
0461224,046,1224,COSUMAR,ACT,271932,202.950000,55188599.400000,1525967740.050000,0.0361662950
0461226,046,1226,TOTALENERGIES MARKETING MAROC,ACT,18017,1598.000000,28791166.000000,1525967740.050000,0.0188674801
0461231,046,1231,SODEP-MARSA MAROC,ACT,149853,901.000000,135017553.000000,1525967740.050000,0.0884799524
0461232,046,1232,LAFARGE-HOLCIM MAROC,ACT,37584,1799.000000,67613616.000000,1525967740.050000,0.0443086798
0461239,046,1239,MUTANDIS,ACT,42919,244.850000,10508717.150000,1525967740.050000,0.0068865919
0461243,046,1243,BANK OF AFRICA,ACT,330088,209.000000,68988392.000000,1525967740.050000,0.0452096006
0461244,046,1244,ATW,ACT,385604,731.000000,281876524.000000,1525967740.050000,0.1847198447
0461246,046,1246,ARADEI CAPITAL,ACT,29910,440.000000,13160400.000000,1525967740.050000,0.0086242977
0461250,046,1250,SOTHEMA,ACT,6160,1730.000000,10656800.000000,1525967740.050000,0.0069836339
0461252,046,1252,TGCC,ACT,94165,834.300000,78561859.500000,1525967740.050000,0.0514833030
0461258,046,1258,AKDITAL,ACT,55550,1119.000000,62160450.000000,1525967740.050000,0.0407351010
